1	0	100
2	813	100
3	1143	100
4	1121	100
5	1116	100
6	1157	100
7	1218	100
8	1220	100
9	1178	100
10	1123	100
11	1144	100
12	1201	100
13	1219	100
14	1223	100
15	1221	100
16	1232	100
17	1187	100
18	1128	100
19	1123	100
20	1125	100
21	1122	100
22	1121	100
23	1122	100
24	1126	100
25	1126	100
26	1095	100
27	1119	100
28	1135	100
29	1101	100
30	1111	100
31	1126	100
32	1186	100
33	1125	100
34	1133	100
35	1131	100
36	1131	100
37	1132	100
38	1131	100
39	1131	100
40	1120	100
41	1171	100
42	1222	100
43	1221	100
44	1185	100
45	1133	100
46	1130	100
47	1148	100
48	1144	100
49	1183	100
50	1163	100
51	1179	100
52	1176	100
53	1167	100
54	1179	100
55	1179	100
56	1178	100
57	1178	100
58	1187	100
59	1177	100
60	1179	100
61	1180	100
62	1181	100
63	1163	100
64	1176	100
65	1182	100
66	1180	100
67	1175	100
68	1161	100
69	1141	100
70	1125	100
71	1157	100
72	1154	100
73	1154	100
74	1152	100
75	1154	100
76	1154	100
77	1161	100
78	1158	100
79	1158	100
80	1159	100
81	1159	100
82	1180	100
83	1165	100
84	1171	100
85	1181	100
86	1179	100
87	1179	100
88	1179	100
89	1180	100
90	1180	100
91	1181	100
92	1184	100
93	1179	100
94	1177	100
95	1165	100
96	1161	100
97	1157	100
98	1156	100
99	1154	100
100	1155	100
101	1177	100
102	1178	100
103	1176	100
104	1175	100
105	1190	100
106	1223	100
107	1231	100
108	1223	100
109	1224	100
110	1224	100
111	1225	100
112	1196	100
113	1139	100
114	1202	100
115	1205	100
116	1226	100
117	1225	100
118	1226	100
119	1194	100
120	1174	100
121	1226	100
122	1231	100
123	1227	100
124	1226	100
125	1178	100
126	1176	100
127	1191	100
128	1226	100
129	1218	100
130	1218	100
131	1230	100
132	1225	100
133	1225	100
134	1226	100
135	1226	100
136	1225	100
137	1238	100
138	1201	100
139	1204	100
140	1185	100
141	1133	100
142	1177	100
143	1222	100
144	1223	100
145	1182	100
146	1148	100
147	1170	100
148	1192	100
149	1205	100
150	1227	100
151	1227	100
152	1229	100
153	1223	100
154	1189	100
155	1228	100
156	1225	100
157	1226	100
158	1227	100
159	1215	100
160	1203	100
161	1210	100
162	1226	100
163	1192	100
164	1172	100
165	1198	100
166	1223	100
167	1229	100
168	1202	100
169	1224	100
170	1226	100
171	1226	100
172	1208	100
173	1160	100
174	1112	100
175	1172	100
176	1226	100
177	1224	100
178	1186	100
179	1174	100
180	1225	100
181	1225	100
182	1230	100
183	1224	100
184	1225	100
185	1214	100
186	1200	100
187	1205	100
188	1160	100
189	1173	100
190	1229	100
191	1224	100
192	1232	100
193	1182	100
194	1172	100
195	1227	100
196	1225	100
197	1230	100
198	1221	100
199	1202	100
200	1203	100
201	1226	100
202	1196	100
203	1171	100
204	1224	100
205	1224	100
206	1224	100
207	1225	100
208	1174	100
209	1214	100
210	1192	100
211	1182	100
212	1206	100
213	1165	100
214	1240	100
215	1225	100
216	1224	100
217	1192	100
218	1172	100
219	1224	100
220	1226	100
221	1225	100
222	1224	100
223	1229	100
224	1200	100
225	1205	100
226	1223	100
227	1229	100
228	1225	100
229	1217	100
230	1133	100
231	1134	100
232	1127	100
233	1117	100
234	1115	100
235	1100	100
236	1175	100
237	1224	100
238	1228	100
239	1178	100
240	1194	100
241	1202	100
242	1213	100
243	1202	100
244	1193	100
245	1134	100
246	1132	100
247	1133	100
248	1134	100
249	1129	100
250	1131	100
251	1132	100
252	1133	100
253	1133	100
254	1133	100
255	1142	100
256	1173	100
257	1194	100
258	1200	100
259	1204	100
260	1227	100
261	1224	100
262	1225	100
263	1222	100
264	1225	100
265	1227	100
266	1225	100
267	1225	100
268	1227	100
269	1184	100
270	1199	100
271	1204	100
272	1225	100
273	1230	100
274	1226	100
275	1227	100
276	1223	100
277	1225	100
278	1230	100
279	1199	100
280	1172	100
281	1204	100
282	1201	100
283	1207	100
284	1227	100
285	1226	100
286	1224	100
287	1226	100
288	1233	100
289	1224	100
290	1225	100
291	1226	100
292	1194	100
293	1202	100
294	1226	100
295	1227	100
296	1225	100
297	1191	100
298	1176	100
299	1192	100
300	1174	100
301	1224	100
302	1228	100
303	1230	100
304	1222	100
305	1202	100
306	1206	100
307	1228	100
308	1227	100
309	1226	100
310	1224	100
311	1227	100
312	1224	100
313	1165	100
314	1128	100
315	1188	100
316	1189	100
317	1175	100
318	1136	100
319	1132	100
320	1132	100
321	1127	100
322	1132	100
323	1132	100
324	1131	100
325	1137	100
326	1132	100
327	1132	100
328	1131	100
329	1133	100
330	1173	100
331	1225	100
332	1217	100
333	1187	100
334	1132	100
335	1131	100
336	1172	100
337	1227	100
338	1225	100
339	1191	100
340	1173	100
341	1223	100
342	1230	100
343	1225	100
344	1226	100
345	1227	100
346	1190	100
347	1162	100
348	1151	100
349	1212	100
350	1232	100
351	1195	100
352	1140	100
353	1174	100
354	1225	100
355	1189	100
356	1176	100
357	1190	100
358	1135	100
359	1134	100
360	1134	100
361	1134	100
362	1156	100
363	1208	100
364	1208	100
365	1227	100
366	1193	100
367	1175	100
368	1225	100
369	1229	100
370	1229	100
371	1228	100
372	1193	100
373	1147	100
374	1174	100
375	1178	100
376	1143	100
377	1201	100
378	1212	100
379	1230	100
380	1229	100
381	1227	100
382	1229	100
383	1243	100
384	1225	100
385	1227	100
386	1191	100
387	1172	100
388	1205	100
389	1206	100
390	1226	100
391	1225	100
392	1227	100
393	1235	100
394	1226	100
395	1227	100
396	1187	100
397	1138	100
398	1172	100
399	1232	100
400	1201	100
401	1185	100
402	1134	100
403	1171	100
404	1225	100
405	1170	100
406	1224	100
407	1225	100
408	1196	100
409	1139	100
410	1172	100
411	1223	100
412	1185	100
413	1147	100
414	1136	100
415	1160	100
416	1224	100
417	1225	100
418	1189	100
419	1184	100
420	1223	100
421	1224	100
