1	13133905	100
2	1291	100
3	1150	100
4	1125	100
5	1193	100
6	1204	100
7	1197	100
8	1172	100
9	1162	100
10	1243	100
11	1258	100
12	1255	100
13	1254	100
14	1230	100
15	1187	100
16	1145	100
17	1165	100
18	1166	100
19	1174	100
20	1155	100
21	1177	100
22	1186	100
23	1185	100
24	1187	100
25	1254	100
26	1146	100
27	1127	100
28	1142	100
29	1172	100
30	1169	100
31	1151	100
32	1177	100
33	1170	100
34	1168	100
35	1168	100
36	1179	100
37	1181	100
38	1162	100
39	1209	100
40	1194	100
41	1195	100
42	1107	100
43	1117	100
44	1064	100
45	1082	100
46	1102	100
47	1084	100
48	1184	100
49	1178	100
50	1164	100
51	1179	100
52	1179	100
53	1178	100
54	1178	100
55	1187	100
56	1179	100
57	1178	100
58	1179	100
59	1180	100
60	1156	100
61	1185	100
62	1179	100
63	1181	100
64	1179	100
65	1136	100
66	1154	100
67	1105	100
68	1144	100
69	1135	100
70	1136	100
71	1135	100
72	1158	100
73	1149	100
74	1158	100
75	1164	100
76	1184	100
77	1185	100
78	1181	100
79	1184	100
80	1187	100
81	1169	100
82	1181	100
83	1179	100
84	1181	100
85	1176	100
86	1180	100
87	1179	100
88	1181	100
89	1181	100
90	1183	100
91	1178	100
92	1164	100
93	1140	100
94	1141	100
95	1136	100
96	1137	100
97	1137	100
98	1136	100
99	1136	100
100	1137	100
101	1136	100
102	1135	100
103	1131	100
104	1137	100
105	1134	100
106	1135	100
107	1134	100
108	1160	100
109	1128	100
110	1128	100
111	1097	100
112	1122	100
113	1123	100
114	1183	100
115	1205	100
116	1262	100
117	1190	100
118	1161	100
119	1200	100
120	1273	100
121	1185	100
122	1262	100
123	1197	100
124	1247	100
125	1155	100
126	1182	100
127	1184	100
128	1271	100
129	1173	100
130	1220	100
131	1233	100
132	1240	100
133	1205	100
134	1231	100
135	1229	100
136	1245	100
137	1201	100
138	1202	100
139	1165	100
140	1130	100
141	1179	100
142	1227	100
143	1225	100
144	1186	100
145	1155	100
146	1192	100
147	1175	100
148	1202	100
149	1216	100
150	1221	100
151	1230	100
152	1230	100
153	1218	100
154	1193	100
155	1225	100
156	1224	100
157	1227	100
158	1223	100
159	1213	100
160	1208	100
161	1219	100
162	1149	100
163	1233	100
164	1204	100
165	1199	100
166	1255	100
167	1191	100
168	1209	100
169	1230	100
170	1225	100
171	1226	100
172	1131	100
173	1096	100
174	1188	100
175	1236	100
176	1228	100
177	1180	100
178	1166	100
179	1227	100
180	1226	100
181	1230	100
