0	100	0	500
518	100	0	413
35	100	0	322
35	100	0	231
24	100	0	137
23	100	0	43
73	100	100	61
28	100	200	69
129	100	300	101
34	100	300	10
6860	100	0	500
78	100	0	406
30	100	0	313
27	100	0	220
27	100	0	127
27	100	0	34
40	100	100	44
29	100	200	51
81	100	300	71
35	100	400	80
8031	100	0	500
81	100	0	405
30	100	0	313
27	100	0	220
27	100	0	127
26	100	0	33
40	100	100	44
35	100	200	52
85	100	300	74
32	100	400	82
7945	100	0	500
70	100	0	405
30	100	0	312
27	100	0	219
29	100	0	127
28	100	0	34
37	100	100	43
29	100	200	50
98	100	300	75
38	100	400	84
7956	100	0	500
68	100	0	405
30	100	0	312
27	100	0	219
31	100	0	127
28	100	0	34
34	100	100	43
28	100	200	50
104	100	300	76
31	100	400	84
8032	100	0	500
80	100	0	406
30	100	0	314
33	100	0	222
27	100	0	129
26	100	0	36
39	100	100	45
30	100	200	53
145	100	300	89
37	100	400	99
7960	100	0	500
86	100	0	406
31	100	0	314
27	100	0	221
26	100	0	128
26	100	0	34
39	100	100	44
29	100	200	52
143	100	300	87
38	100	400	97
7890	100	0	500
69	100	0	405
30	100	0	313
27	100	0	220
28	100	0	127
28	100	0	34
34	100	100	42
37	100	200	52
84	100	300	73
30	100	400	80
7945	100	0	500
47	100	0	404
30	100	0	311
27	100	0	218
27	100	0	125
28	100	0	32
33	100	100	40
31	100	200	48
27	100	300	55
27	100	400	62
8014	100	0	500
47	100	0	404
30	100	0	312
27	100	0	219
29	100	0	126
30	100	0	34
33	100	100	42
28	100	200	49
27	100	300	56
27	100	400	63
8119	100	0	500
82	100	0	405
30	100	0	313
30	100	0	221
27	100	0	128
27	100	0	34
39	100	100	44
30	100	200	52
27	100	300	59
27	100	400	66
8091	100	0	500
81	100	0	406
36	100	0	315
28	100	0	222
27	100	0	129
27	100	0	36
40	100	100	46
29	100	200	53
28	100	300	60
27	100	400	67
8086	100	0	500
83	100	0	406
31	100	0	313
27	100	0	220
27	100	0	127
27	100	0	34
39	100	100	44
32	100	200	52
27	100	300	59
32	100	400	67
8091	100	0	500
80	100	0	406
31	100	0	314
27	100	0	221
27	100	0	127
27	100	0	34
40	100	100	44
32	100	200	53
28	100	300	60
27	100	400	67
8090	100	0	500
86	100	0	407
31	100	0	315
28	100	0	222
27	100	0	129
26	100	0	36
45	100	100	47
29	100	200	55
28	100	300	62
27	100	400	68
8078	100	0	500
82	100	0	406
31	100	0	313
27	100	0	220
30	100	0	128
27	100	0	35
40	100	100	45
30	100	200	53
28	100	300	60
27	100	400	67
8094	100	0	500
81	100	0	405
30	100	0	313
31	100	0	221
27	100	0	128
27	100	0	35
39	100	100	45
29	100	200	52
28	100	300	59
27	100	400	66
8090	100	0	500
89	100	0	406
31	100	0	314
27	100	0	221
27	100	0	128
26	100	0	35
39	100	100	45
30	100	200	52
28	100	300	59
37	100	400	69
8074	100	0	500
82	100	0	406
31	100	0	314
27	100	0	221
27	100	0	127
27	100	0	34
39	100	100	44
29	100	200	51
31	100	300	59
27	100	400	66
8089	100	0	500
82	100	0	405
31	100	0	313
28	100	0	220
27	100	0	127
27	100	0	34
39	100	100	44
32	100	200	52
27	100	300	59
26	100	400	65
8093	100	0	500
81	100	0	406
31	100	0	314
28	100	0	221
27	100	0	128
31	100	0	36
39	100	100	46
30	100	200	53
28	100	300	60
27	100	400	67
8085	100	0	500
82	100	0	405
30	100	0	313
49	100	0	225
28	100	0	132
27	100	0	39
39	100	100	49
29	100	200	56
27	100	300	63
27	100	400	70
8075	100	0	500
82	100	0	406
36	100	0	315
28	100	0	222
27	100	0	129
26	100	0	35
39	100	100	45
30	100	200	53
28	100	300	60
27	100	400	67
8094	100	0	500
81	100	0	406
31	100	0	314
27	100	0	220
27	100	0	127
27	100	0	34
39	100	100	44
30	100	200	52
27	100	300	59
34	100	400	67
8079	100	0	500
82	100	0	406
31	100	0	314
28	100	0	221
27	100	0	128
27	100	0	34
39	100	100	44
33	100	200	53
28	100	300	60
28	100	400	67
8092	100	0	500
80	100	0	406
31	100	0	314
27	100	0	221
27	100	0	128
27	100	0	34
42	100	100	45
30	100	200	53
27	100	300	60
27	100	400	66
8110	100	0	500
81	100	0	406
31	100	0	313
27	100	0	220
35	100	0	129
28	100	0	36
39	100	100	46
30	100	200	54
28	100	300	61
27	100	400	68
8082	100	0	500
83	100	0	406
31	100	0	314
39	100	0	223
28	100	0	131
27	100	0	37
40	100	100	47
30	100	200	55
28	100	300	62
27	100	400	69
8102	100	0	500
88	100	0	406
31	100	0	313
27	100	0	220
27	100	0	127
27	100	0	34
40	100	100	44
29	100	200	51
28	100	300	59
27	100	400	65
8093	100	0	500
82	100	0	405
31	100	0	313
28	100	0	220
27	100	0	127
27	100	0	34
40	100	100	44
30	100	200	52
31	100	300	60
28	100	400	67
8083	100	0	500
82	100	0	406
30	100	0	314
27	100	0	221
32	100	0	129
28	100	0	36
39	100	100	46
32	100	200	54
28	100	300	61
27	100	400	68
8090	100	0	500
81	100	0	405
31	100	0	313
28	100	0	220
27	100	0	127
29	100	0	34
39	100	100	44
29	100	200	52
27	100	300	59
27	100	400	65
8096	100	0	500
83	100	0	406
31	100	0	313
28	100	0	220
32	100	0	129
27	100	0	35
40	100	100	46
30	100	200	53
27	100	300	60
27	100	400	67
8084	100	0	500
83	100	0	406
35	100	0	315
28	100	0	222
27	100	0	129
27	100	0	36
40	100	100	46
30	100	200	53
28	100	300	60
27	100	400	67
8096	100	0	500
83	100	0	405
31	100	0	313
27	100	0	220
27	100	0	127
27	100	0	34
40	100	100	44
30	100	200	51
27	100	300	58
32	100	400	66
8093	100	0	500
82	100	0	405
31	100	0	313
28	100	0	220
27	100	0	127
27	100	0	34
40	100	100	44
35	100	200	53
28	100	300	60
28	100	400	67
8085	100	0	500
81	100	0	405
31	100	0	313
28	100	0	220
27	100	0	127
